Time_ps,V1_mag,V2_mag,V1_x,V1_y,V1_z,V2_x,V2_y,V2_z,R_distance,X1,Y1,Z1,X2,Y2,Z2
12.933,2.7081461598951018,2.6943493830798038,-1.028572642,1.2463851284,-2.1731585435,-1.3083912935,-0.15627450587,2.3501508675,81.7092036764744,-5.5215046087,8.0023380562,-40.347270476,-5.8181316116,0.28026829992,40.99568015
12.934,2.708103114534657,2.6942295771506375,-1.0285571543,1.2460691665,-2.1732934205,-1.3083409107,-0.15604223503,2.3500569986,81.71384028790138,-5.5225331736,8.0035842833,-40.349443702,-5.8194399777,0.28011214156,40.998030254
12.935,2.7080596698197645,2.694108562918181,-1.028541668,1.2457532461,-2.1734277219,-1.30829112,-0.15580991781,2.3499613962,81.71847689953177,-5.523561723,8.0048301945,-40.351617062,-5.8207482936,0.27995621546,41.000380264
12.936,2.708016140376125,2.693986397084724,-1.0285263472,1.2454377595,-2.1735615374,-1.3082420981,-0.15557729186,2.3498640443,81.72311350934508,-5.524590257,8.0060757899,-40.353790557,-5.8220565602,0.27980052183,41.002730177
12.937,2.7079722726392363,2.693862787110356,-1.0285110086,1.2451226659,-2.1736946615,-1.3081937913,-0.15534467386,2.3497646164,81.72775011337797,-5.5256187757,8.0073210701,-40.355964185,-5.8233647781,0.27964506086,41.005079991
12.938,2.707928157402312,2.6937382580703573,-1.0284957203,1.2448079288,-2.1738271963,-1.3081464773,-0.15511216939,2.3496635529,81.73238671065505,-5.526647279,8.0085660354,-40.358137946,-5.8246729481,0.27948983244,41.007429705
12.939,2.7078838578516504,2.6936134017570716,-1.0284806181,1.2444935294,-2.1739591673,-1.3081002721,-0.1548796449,2.3495614765,81.73702329919928,-5.5276757671,8.0098106861,-40.360311839,-5.8259810714,0.27933483653,41.009779318
12.94,2.707839514115042,2.693488417227296,-1.0284657857,1.2441796524,-2.174090604,-1.3080548646,-0.15464708502,2.3494587896,81.74165987703506,-5.5287042403,8.0110550226,-40.362485864,-5.8272891489,0.27918007316,41.012128828
12.941,2.7077952743548264,2.693363659238823,-1.0284512041,1.2438665307,-2.174221567,-1.3080100095,-0.15441454226,2.349356032,81.74629644321978,-5.5297326988,8.0122990457,-40.36466002,-5.8285971813,0.27902554236,41.014478235
12.942,2.7077509082873226,2.693239034898188,-1.028436832,1.2435538691,-2.1743519583,-1.3079659188,-0.15418209377,2.3492529741,81.75093299877409,-5.5307611428,8.0135427558,-40.366834307,-5.8299051692,0.27887124405,41.01682754
12.943,2.7077060755382836,2.693114260861041,-1.0284225091,1.2432417162,-2.1744814024,-1.3079227495,-0.15394953914,2.3491492168,81.75556954075923,-5.5317895725,8.0147861536,-40.369008724,-5.8312131134,0.27871717822,41.019176741
12.944,2.70766080621361,2.692989633174926,-1.0284084667,1.2429301002,-2.1746098117,-1.3078805745,-0.15371702135,2.3490450495,81.76020606818292,-5.5328179879,8.0160292394,-40.37118327,-5.832521015,0.27856334495,41.021525838
12.945,2.707615092626389,2.6928655425970387,-1.0283944463,1.2426189688,-2.1747373292,-1.3078391873,-0.15348484085,2.3489410155,81.7648425791183,-5.5338463894,8.0172720139,-40.373357943,-5.8338288748,0.27840974405,41.023874831
12.946,2.7075691030115636,2.6927416719139914,-1.0283808167,1.2423083606,-2.1748639683,-1.3077985033,-0.15325313742,2.3488367892,81.7694790746189,-5.534874777,8.0185144775,-40.375532744,-5.8351366936,0.27825637511,41.02622372
12.947,2.707523364714967,2.692618058266312,-1.0283679402,1.2419986566,-2.174989997,-1.3077585697,-0.15302193585,2.3487323854,81.77411555279672,-5.5359031513,8.019756631,-40.377707671,-5.8364444721,0.27810323762,41.028572505
12.948,2.7074775697372426,2.6924948082859426,-1.0283554871,1.2416897599,-2.1751152436,-1.307719215,-0.15279132772,2.348628016,81.77875201275374,-5.536931513,8.0209984751,-40.379882724,-5.8377522109,0.27795033102,41.030921185
12.949,2.7074316913778103,2.692372802828674,-1.0283433967,1.2413818693,-2.1752395906,-1.3076807905,-0.15256105851,2.3485245119,81.78338845361174,-5.5379598624,8.0222400108,-40.382057901,-5.8390599109,0.27779765487,41.033269761
12.95,2.7073861051257313,2.692252051687455,-1.0283317679,1.2410752289,-2.1753633199,-1.3076432719,-0.15233145695,2.3484218766,81.7880248775025,-5.5389881999,8.0234812393,-40.384233203,-5.8403675728,0.27764520867,41.035618234
12.951,2.7073406108846014,2.692132259433923,-1.0283202926,1.2407697867,-2.1754863584,-1.307606474,-0.15210244434,2.3483198798,81.79266128258278,-5.5400165259,8.0247221617,-40.386408627,-5.8416751976,0.27749299176,41.037966605
12.952,2.7072953782384905,2.6920135135808896,-1.0283090604,1.2404656588,-2.1756088092,-1.3075708556,-0.15187387367,2.348218376,81.79729767099558,-5.5410448406,8.0259627793,-40.388584175,-5.8429827862,0.27734100364,41.040314874
12.953,2.707250441800501,2.691895762618005,-1.0282981665,1.2401627761,-2.1757307104,-1.3075363062,-0.15164604483,2.3481173484,81.80193404190297,-5.5420731442,8.0272030934,-40.390759845,-5.8442903397,0.27718924376,41.042663042
12.954,2.7072057902695636,2.691779478835535,-1.0282877896,1.2398610847,-2.1758519948,-1.3075026774,-0.15141919737,2.3480174058,81.80657039449162,-5.5431014371,8.0284431052,-40.392935636,-5.8455978591,0.2770377112,41.045011109
12.955,2.7071614990412467,2.6916649550909977,-1.0282779117,1.239560563,-2.1759727776,-1.3074698787,-0.15119287743,2.3479189638,81.81120673192349,-5.5441297199,8.029682816,-40.395111549,-5.8469053453,0.2768864052,41.047359077
12.956,2.70711768965394,2.6915518808473915,-1.0282684442,1.2392614458,-2.1760931187,-1.3074378225,-0.15096723897,2.3478217054,81.81584305432679,-5.5451579931,8.0309222268,-40.397287582,-5.8482127991,0.2767353252,41.049706948
12.957,2.7070743077252275,2.691440148732771,-1.0282592643,1.2389637519,-2.1762129984,-1.3074065928,-0.15074223363,2.347725464,81.8204793609132,-5.5461862569,8.0321613393,-40.399463735,-5.8495202213,0.27658447052,41.052054721
12.958,2.707031528978021,2.691330040133161,-1.028250473,1.238667466,-2.1763325969,-1.3073761647,-0.15051791283,2.3476305729,81.82511565483455,-5.5472145117,8.0334001548,-40.401640008,-5.8508276126,0.27643384051,41.054402399
12.959,2.7069893050534533,2.6912212418374053,-1.028242116,1.2383724903,-2.1764518887,-1.307346553,-0.15029453827,2.3475366482,81.82975193628137,-5.548242758,8.0346386747,-40.4038164,-5.8521349739,0.27628343436,41.056749983
12.96,2.706947714567084,2.691113576995359,-1.0282338703,1.2380789609,-2.1765710473,-1.3073176998,-0.15007203078,2.3474435247,81.83438820544565,-5.549270996,8.0358769003,-40.405992911,-5.8534423059,0.27613325115,41.059097473
12.961,2.7069067107562645,2.691007773822515,-1.0282257143,1.2377868184,-2.1766900591,-1.3072897163,-0.14985040934,2.3473519743,81.83902446452704,-5.5502992258,8.0371148331,-40.408169542,-5.8547496096,0.27598329,41.06144487
12.962,2.7068663703639415,2.6909041542705876,-1.0282179426,1.2374958887,-2.1768089799,-1.3072625554,-0.14962968229,2.347262392,81.84366071470002,-5.5513274475,8.0383524743,-40.410346291,-5.8560568856,0.27583355003,41.063792177
12.963,2.706826793095783,2.690802758107534,-1.0282105682,1.2372061982,-2.176927913,-1.3072365595,-0.1494100336,2.3471746212,81.84829696015116,-5.5523556618,8.0395898253,-40.41252316,-5.8573641351,0.27568403029,41.066139396
12.964,2.706787747559945,2.690703928947071,-1.0282034254,1.2369177809,-2.1770466301,-1.3072116604,-0.14919153028,2.3470890898,81.85293319908155,-5.5533838688,8.0408268871,-40.414700147,-5.8586713591,0.27553472958,41.068486527
12.965,2.7067491926033296,2.6906075148517976,-1.0281963007,1.2366305218,-2.1771652467,-1.3071875089,-0.1489737735,2.3470058437,81.85756943667973,-5.5544120686,8.0420636612,-40.416877253,-5.8599785586,0.275385647,41.070833574
12.966,2.7067114740956213,2.690513373047495,-1.0281896368,1.2363444395,-2.1772839736,-1.3071642382,-0.14875707583,2.3469246254,81.86220567609254,-5.5554402615,8.0433001486,-40.419054478,-5.8612857344,0.27523678167,41.07318054
12.967,2.7066746205701238,2.6904219758371553,-1.028183563,1.2360596621,-2.1774027129,-1.3071423184,-0.14854140676,2.3468457167,81.8668419155285,-5.5564684481,8.0445363505,-40.421231821,-5.8625928876,0.2750881325,41.075527424
12.968,2.7066387417760143,2.6903334675455333,-1.0281780451,1.2357763153,-2.1775215463,-1.3071218854,-0.14832658581,2.346769219,81.87147816216935,-5.5574966288,8.0457722684,-40.423409283,-5.8639000195,0.27493969857,41.077874232
12.969,2.7066039710528247,2.6902480749467763,-1.0281730299,1.2354943352,-2.1776407014,-1.3071026767,-0.14811268057,2.3466955344,81.87611441620261,-5.5585248044,8.0470079036,-40.425586864,-5.8652071317,0.27479147903,41.080220964
12.97,2.706570101894416,2.6901657758294113,-1.0281682843,1.2352136136,-2.1777600934,-1.3070845859,-0.14789972924,2.3466246945,81.88075068281736,-5.559552975,8.0482432575,-40.427764565,-5.8665142252,0.27464347288,41.082567624
12.971,2.706537407137683,2.69008690763931,-1.0281640895,1.2349342403,-2.1778798781,-1.3070682265,-0.14768750995,2.3465567586,81.88538696318341,-5.5605811411,8.0494783313,-40.429942385,-5.8678213015,0.27449567932,41.084914214
12.972,2.706506107021395,2.6900115663422124,-1.0281605799,1.2346563415,-2.1780001946,-1.3070536,-0.14747572708,2.3464918546,81.89002326245433,-5.5616093034,8.0507131264,-40.432120325,-5.8691283623,0.27434809773,41.087260738
12.973,2.7064761418331487,2.6899402126213685,-1.0281575267,1.234380012,-2.1781210234,-1.3070405464,-0.14726440634,2.3464305982,81.89465958379998,-5.5626374624,8.0519476445,-40.434298385,-5.8704354092,0.27420072772,41.089607199
12.974,2.7064473378048266,2.6898726900736434,-1.0281547247,1.2341053759,-2.1782421756,-1.3070291145,-0.14705366723,2.3463727755,81.89929593336414,-5.5636656185,8.053181887,-40.436476567,-5.8717424439,0.27405356874,41.091953601
12.975,2.7064201887772836,2.6898090535875974,-1.0281526843,1.2338323947,-2.1783640462,-1.3070195458,-0.1468436903,2.3463183037,81.90393231237415,-5.5646937721,8.0544158558,-40.43865487,-5.8730494681,0.2739066201,41.094299946
12.976,2.7063946794987386,2.689749544343833,-1.0281513351,1.233561037,-2.1784866677,-1.3070116586,-0.14663406354,2.3462675864,81.90856872598522,-5.5657219241,8.0556495524,-40.440833295,-5.8743564835,0.27375988126,41.096646238
12.977,2.706370793689696,2.6896940314778433,-1.0281506578,1.2332912878,-2.1786100379,-1.3070053399,-0.14642498831,2.346220524,81.91320518034908,-5.566750075,8.0568829784,-40.443011843,-5.8756634919,0.27361335179,41.098992482
12.978,2.706348598565313,2.689642770493586,-1.0281505121,1.2330232869,-2.1787342278,-1.3070010724,-0.1462165112,2.3461771377,81.91784167965133,-5.5677782256,8.0581161355,-40.445190515,-5.8769704949,0.27346703108,41.101338681
12.979,2.7063280586024643,2.6895957795528056,-1.0281507427,1.232756903,-2.1788593413,-1.306998959,-0.14600834446,2.346137409,81.92247822807747,-5.5688063762,8.0593490255,-40.447369312,-5.8782774948,0.27332091867,41.103684838
12.98,2.706309179958692,2.689552814910123,-1.0281514376,1.232492038,-2.1789854004,-1.3069988582,-0.14580017622,2.3461011567,81.92711482974275,-5.5698345272,8.0605816498,-40.449548234,-5.8795844935,0.27317501442,41.106030957
12.981,2.7062919550244016,2.6895139861547053,-1.0281524849,1.2322288155,-2.1791123789,-1.3070007762,-0.1455923081,2.3460684842,81.93175148978598,-5.5708626792,8.0618140101,-40.451727283,-5.8808914932,0.2730293182,41.108377041
12.982,2.706276690127855,2.6894788289201172,-1.0281541889,1.231967367,-2.1792404397,-1.3070045776,-0.14538477086,2.3460389327,81.93638821435863,-5.5718908324,8.0630461081,-40.45390646,-5.8821984957,0.2728838297,41.110723095
12.983,2.706263526965859,2.6894473580681133,-1.0281565968,1.2317075159,-2.1793698367,-1.3070108039,-0.14517750937,2.346012221,81.9410250046273,-5.5729189878,8.0642779454,-40.456085765,-5.8835055031,0.27273854857,41.11306912
12.984,2.7062520484265424,2.689419427069785,-1.0281592585,1.2314491661,-2.1795003189,-1.3070193531,-0.14497051797,2.3459882383,81.9456618667264,-5.5739471457,8.0655095236,-40.4582652,-5.884812518,0.27259347461,41.11541512
12.985,2.706242493980399,2.689395543189396,-1.0281623973,1.2311926083,-2.1796319144,-1.307030056,-0.14476415633,2.3459676382,81.95029880482699,-5.5749753065,8.0667408443,-40.460444766,-5.8861195426,0.27244860731,41.117761098
12.986,2.706235111016985,2.6893751292121344,-1.0281664466,1.2309378466,-2.179764724,-1.3070424681,-0.14455821577,2.3459500196,81.95493582213108,-5.5760034708,8.0679719094,-40.462624464,-5.8874265787,0.27230394616,41.120107056
12.987,2.7062299340201372,2.6893582953348765,-1.0281711568,1.2306850075,-2.1798988372,-1.3070569912,-0.14435272754,2.3459352831,81.95957292480799,-5.5770316396,8.0692027207,-40.464804295,-5.8887336282,0.27215949074,41.122452999
12.988,2.7062267805797138,2.689345356343503,-1.0281762571,1.2304340947,-2.1800341536,-1.3070737254,-0.14414795125,2.3459237179,81.96421011706477,-5.5780598133,8.0704332801,-40.466984262,-5.8900406934,0.27201524047,41.124798928
12.989,2.7062256051723788,2.6893363659144143,-1.028181748,1.2301849228,-2.1801707215,-1.3070922928,-0.14394392786,2.3459155937,81.96884740211995,-5.5790879922,8.0716635894,-40.469164364,-5.8913477763,0.27187119459,41.127144847
12.99,2.7062268837400794,2.6893308004613967,-1.0281879688,1.2299376703,-2.1803088713,-1.3071126804,-0.14374070555,2.3459103147,81.97348478718948,-5.580116177,8.0728936506,-40.471344604,-5.8926548786,0.27172735235,41.12949076
12.991,2.70623046365537,2.68932875758486,-1.0281946643,1.2296922623,-2.1804485765,-1.3071351748,-0.14353822795,2.3459078367,81.97812227449079,-5.5811443683,8.0741234654,-40.473524982,-5.8939620023,0.27158371294,41.131836669
12.992,2.706236348566175,2.6893303701758797,-1.0282018091,1.2294489344,-2.1805897211,-1.3071595429,-0.1433366041,2.3459084354,81.98275987024958,-5.5821725665,8.0753530358,-40.475705501,-5.8952691496,0.27144027559,41.134182577
12.993,2.7062444427664807,2.689335233799871,-1.0282095333,1.2292076288,-2.180732158,-1.3071852951,-0.14313572977,2.3459119265,81.98739757870969,-5.5832007721,8.0765823639,-40.477886162,-5.8965763219,0.2712970395,41.136528487
12.994,2.7062549529949314,2.689343686253543,-1.0282178551,1.2289685643,-2.1808760123,-1.3072127982,-0.14293595964,2.3459184714,81.99203540412657,-5.5842289858,8.0778114518,-40.480066966,-5.8978835208,0.27115400375,41.138874402
12.995,2.706267698153018,2.689356026157609,-1.028226449,1.2287316222,-2.1810212801,-1.3072425331,-0.14273712762,2.3459281548,81.99667335177574,-5.5852572079,8.0790403017,-40.482247915,-5.8991907482,0.27101116729,41.141220325
12.996,2.706282805477906,2.689371951935387,-1.0282353517,1.2284966841,-2.1811681691,-1.3072743678,-0.14253932929,2.3459406989,82.00131142492744,-5.5862854388,8.0802689157,-40.484429009,-5.9004980065,0.27086852914,41.143566259
12.997,2.706300183763873,2.689391462452928,-1.0282446525,1.2282638596,-2.1813164627,-1.3073082264,-0.14234254486,2.3459561461,82.0059496308254,-5.5873136787,8.0814972958,-40.486610252,-5.9018052977,0.2707260883,41.145912207
12.998,2.706319914258588,2.689414873127333,-1.0282541783,1.2280331825,-2.1814663247,-1.3073439912,-0.14214702161,2.3459749088,82.01058797175914,-5.5883419281,8.0827254441,-40.488791643,-5.9031126236,0.27058384361,41.148258172
12.999,2.7063417308948994,2.6894420328114372,-1.02826377,1.2278045962,-2.1816175323,-1.3073815587,-0.14195246982,2.3459968892,82.01522645501309,-5.5893701871,8.0839533629,-40.490973185,-5.9044199862,0.27044179395,41.150604158
13.0,2.706365347106157,2.6894731827054073,-1.028273077,1.2275779452,-2.1817699832,-1.3074210405,-0.14175905353,2.3460222919,82.01986508283979,-5.5903984556,8.085181054,-40.493154878,-5.9057273874,0.27029993828,41.152950167
13.001,2.7063911916735175,2.6895079190118634,-1.0282825521,1.227353508,-2.1819238396,-1.3074624199,-0.14156687261,2.3460506575,82.02450386251103,-5.5914267333,8.0864085195,-40.495336725,-5.9070348289,0.27015827542,41.155296203
13.002,2.706419395273412,2.689546146769053,-1.0282924764,1.2271315824,-2.1820789641,-1.3075058224,-0.14137585318,2.3460818119,82.02914279734883,-5.5924550208,8.0876357618,-40.497518726,-5.9083423129,0.27001680414,41.157642269
13.003,2.70645002891068,2.689587796457388,-1.0283026617,1.2269122355,-2.1822354963,-1.3075511052,-0.14118584103,2.3461157645,82.03378189366416,-5.5934833184,8.0888627835,-40.499700884,-5.9096498412,0.26987552338,41.159988368
13.004,2.7064828349476064,2.6896327349559415,-1.0283129834,1.2266951794,-2.1823933378,-1.3075980392,-0.14099691391,2.3461524859,82.03842115278128,-5.5945116262,8.0900895871,-40.501883198,-5.9109574156,0.26973443209,41.162334502
13.005,2.7065178007230055,2.689681317604949,-1.0283233878,1.2264806255,-2.1825523799,-1.3076469489,-0.1408089856,2.346192208,82.04306058096371,-5.5955399444,8.0913161747,-40.504065671,-5.912265038,0.26959352922,41.164680674
13.006,2.70655500904652,2.6897335035010363,-1.0283339973,1.2262687881,-2.1827125478,-1.3076978981,-0.1406221018,2.3462348458,82.04770018156063,-5.596568273,8.0925425492,-40.506248303,-5.9135727102,0.26945281377,41.167026887
13.007,2.7065943735113303,2.6897886970432276,-1.0283449062,1.226059646,-2.1828737025,-1.3077505232,-0.14043642053,2.3462799099,82.0523399608908,-5.5975966125,8.0937687132,-40.508431096,-5.9148804343,0.26931228461,41.169373145
13.008,2.7066357940310404,2.6898470434340274,-1.0283559775,1.2258531734,-2.1830357996,-1.3078050699,-0.14025204145,2.3463274241,82.05697992031693,-5.5986249629,8.0949946694,-40.510614051,-5.9161882119,0.26917194049,41.171719448
13.009,2.7066792804477813,2.6899084175644785,-1.0283672738,1.2256493797,-2.1831988172,-1.3078616586,-0.14006884433,2.3463771853,82.06162006418143,-5.5996533245,8.0962204204,-40.512797168,-5.9174960451,0.26903178014,41.1740658
13.01,2.7067247362501807,2.689972821638423,-1.0283787964,1.2254483107,-2.18336261,-1.3079201807,-0.13988687085,2.3464292543,82.06626039684397,-5.6006816975,8.0974459691,-40.514980449,-5.9188039359,0.26889180241,41.176412203
13.011,2.706772476263563,2.6900405042274502,-1.0283907536,1.2252500132,-2.1835274446,-1.3079807853,-0.13970641981,2.3464838154,82.07090092065957,-5.6017100822,8.098671318,-40.517163894,-5.9201118862,0.26875200589,41.178758659
13.012,2.7068221602160585,2.690111306417443,-1.028403078,1.225054335,-2.183693017,-1.3080436549,-0.1395273413,2.3465405939,82.07554164001746,-5.6027384791,8.09989647,-40.519347504,-5.9214198982,0.26861238912,41.181105171
13.013,2.7068736458171654,2.690185132828294,-1.028415661,1.2248612307,-2.1838592281,-1.3081086686,-0.13934948214,2.3465995572,82.08018255824804,-5.6037668885,8.1011214275,-40.52153128,-5.9227279742,0.26847295082,41.183451741
13.014,2.7069272176547314,2.6902622552472195,-1.0284284222,1.2246709208,-2.1840263455,-1.3081757436,-0.13917305243,2.3466610508,82.08482367773705,-5.6047953105,8.1023461934,-40.523715222,-5.9240361163,0.26833368968,41.185798371
13.015,2.7069826585875894,2.6903422123578444,-1.0284413041,1.2244833283,-2.184194171,-1.3082449798,-0.13899823308,2.3467244797,82.08946500484194,-5.6058237454,8.1035707703,-40.525899333,-5.9253443264,0.26819460418,41.188145064
13.016,2.707040013121421,2.6904248550255496,-1.0284544396,1.2242983029,-2.1843627821,-1.3083164724,-0.1388251028,2.3467896155,82.09410653898172,-5.6068521932,8.1047951609,-40.528083611,-5.926652607,0.26805569263,41.190491821
13.017,2.707099225080414,2.690509715638539,-1.0284679086,1.2241159968,-2.1845319869,-1.3083899323,-0.13865337215,2.3468561007,82.09874828452303,-5.6078806543,8.1060193678,-40.530268058,-5.92796096,0.26791695351,41.192838644
13.018,2.707160250153747,2.6905970319257264,-1.0284817926,1.2239363961,-2.1847017006,-1.3084656139,-0.13848311833,2.3469240617,82.10339024385316,-5.6089091292,8.1072433938,-40.532452675,-5.9292693876,0.26777838539,41.195185534
13.019,2.7072232830485077,2.6906868059830256,-1.0284960506,1.2237595166,-2.1848721756,-1.308543982,-0.13831422613,2.3469932488,82.10803241834955,-5.6099376181,8.1084672415,-40.534637462,-5.9305778921,0.26763998681,41.197532492
13.02,2.7072881407340708,2.6907790875885444,-1.0285105743,1.2235852541,-2.1850432951,-1.3086251563,-0.13814659916,2.3470636582,82.11267481237746,-5.6109661213,8.1096909137,-40.53682242,-5.9318864765,0.26750175652,41.199879521
13.021,2.7073547747761135,2.690874182292105,-1.0285254119,1.2234135942,-2.1852149851,-1.3087087158,-0.13798037186,2.3471358672,82.11731742530493,-5.6119946393,8.1109144129,-40.539007549,-5.9331951432,0.26736369315,41.20222662
13.022,2.7074232967808762,2.6909719279607462,-1.0285406555,1.2232446483,-2.1853872788,-1.3087949793,-0.13781549788,2.3472095151,82.12196026249384,-5.6130231723,8.1121377418,-40.54119285,-5.9345038948,0.26722579533,41.204573793
13.023,2.707493315838881,2.6910721097135695,-1.0285560254,1.2230781652,-2.1855599648,-1.3088844383,-0.13765212833,2.3472840728,82.12660332532096,-5.6140517206,8.113360903,-40.543378324,-5.9358127343,0.26708806164,41.20692104
13.024,2.707565002286034,2.6911744628788132,-1.0285717141,1.2229143798,-2.1857330327,-1.3089769767,-0.13749015015,2.3473593084,82.13124661316574,-5.6150802845,8.114583899,-40.54556397,-5.9371216647,0.26695049063,41.209268361
13.025,2.70763837695991,2.6912790356144334,-1.028587822,1.2227535176,-2.1859063356,-1.3090724829,-0.13732954265,2.3474353407,82.13589013041958,-5.6161088642,8.1158067327,-40.54774979,-5.9384306892,0.2668130809,41.211615758
13.026,2.707713518888591,2.6913855404248466,-1.0286043652,1.222595448,-2.1860800376,-1.3091713522,-0.13717027291,2.3475116217,82.14053387748474,-5.6171374603,8.117029407,-40.549935783,-5.9397398109,0.26667583111,41.213963232
13.027,2.707790175168428,2.6914938331931757,-1.0286211929,1.2224400687,-2.1862539543,-1.3092736697,-0.13701255675,2.3475879262,82.14517785474601,-5.618166073,8.1182519245,-40.55212195,-5.9410490331,0.26653873983,41.216310782
13.028,2.707868429159038,2.691604107091833,-1.0286383634,1.2222875133,-2.1864280875,-1.3093791216,-0.13685639242,2.3476646509,82.14982206263151,-5.6191947028,8.1194742881,-40.554308291,-5.9423583592,0.26640180547,41.218658408
13.029,2.707948233411626,2.6917158750564374,-1.0286558382,1.2221376885,-2.1866024494,-1.3094877271,-0.13670135212,2.3477412517,82.15446650251296,-5.6202233499,8.1206965004,-40.556494806,-5.9436677924,0.26626502669,41.221006111
13.03,2.708029542011318,2.691829119394642,-1.0286736053,1.221990693,-2.1867769343,-1.3095998195,-0.13654782466,2.3478174998,82.15911117479699,-5.6212520145,8.1219185644,-40.558681496,-5.9449773358,0.26612840223,41.22335389
13.031,2.7081124533149774,2.69194379190355,-1.0286917888,1.2218467606,-2.1869514757,-1.309715492,-0.13639587011,2.3478932845,82.16375607989265,-5.6222806972,8.1231404828,-40.56086836,-5.9462869932,0.26599193052,41.225701746
13.032,2.708196595792586,2.6920598462555057,-1.0287102436,1.2217056236,-2.1871258321,-1.3098344573,-0.13624546066,2.3479687146,82.16840121726024,-5.6233093982,8.1243622588,-40.563055399,-5.9475967679,0.26585561,41.228049677
13.033,2.7082821170855973,2.692177425023949,-1.0287288952,1.2215671985,-2.1873002687,-1.3099567075,-0.1360964792,2.3480439648,82.17304658630202,-5.6243381177,8.125583895,-40.565242612,-5.9489066632,0.26571943912,41.230397683
13.034,2.7083689336125105,2.692296369725531,-1.0287477731,1.2214316094,-2.1874745995,-1.3100825173,-0.13594875869,2.3481187098,82.17769218839365,-5.6253668561,8.1268053941,-40.567429999,-5.9502166825,0.26558341661,41.232745765
13.035,2.7084571992948834,2.6924166415336535,-1.0287670063,1.2212990537,-2.1876488449,-1.3102117479,-0.13580239681,2.3481929768,82.18233802196933,-5.6263956134,8.1280267592,-40.569617561,-5.9515268294,0.26544754116,41.23509392
13.036,2.708546998800833,2.6925383544740717,-1.0287867228,1.2211694638,-2.187823088,-1.3103439955,-0.13565769482,2.3482671044,82.18698408844622,-5.6274243902,8.1292479932,-40.571805297,-5.952837107,0.26531181125,41.23744215
13.037,2.7086381405419204,2.692661401843709,-1.0288068478,1.2210428164,-2.1879971405,-1.3104793999,-0.13551430218,2.3483409125,82.19163038825485,-5.628453187,8.1304690991,-40.573993207,-5.9541475185,0.26517622538,41.239790455
13.038,2.7087305257010623,2.6927856578007505,-1.0288273286,1.2209192265,-2.1881708414,-1.3106181175,-0.1353723933,2.3484141594,82.1962769188329,-5.629482004,8.1316900799,-40.576181291,-5.955458067,0.26504078213,41.242138832
13.039,2.7088242636203748,2.6929109152555557,-1.0288480269,1.2207988949,-2.1883442798,-1.310759626,-0.13523206502,2.3484868935,82.2009236826084,-5.6305108417,8.1329109387,-40.578369549,-5.9567687556,0.26490548003,41.244487283
13.04,2.708919123146293,2.693037330905947,-1.0288687161,1.2206818368,-2.1885172684,-1.3109039641,-0.13509328026,2.348559275,82.20557067606725,-5.6315397001,8.1341316788,-40.580557979,-5.9580795872,0.26477031751,41.246835806
13.041,2.7090148963052227,2.6931649434121483,-1.028889547,1.2205680179,-2.1886894988,-1.3110512875,-0.13495588045,2.3486312704,82.21021790165467,-5.6325685792,8.1353523034,-40.582746583,-5.9593905645,0.26463529303,41.249184401
13.042,2.709111908724834,2.6932937819409166,-1.0289106261,1.220457474,-2.1888613048,-1.3112015577,-0.13482013128,2.3487029193,82.21486535684573,-5.6335974793,8.1365728159,-40.584935358,-5.9607016907,0.26450040519,41.251533068
13.043,2.709209841236179,2.6934236917511027,-1.0289317918,1.2203499685,-2.1890325,-1.3113544501,-0.13468607697,2.3487742229,82.2195130431038,-5.6346264005,8.1377932194,-40.587124305,-5.9620129685,0.26436565221,41.253881807
13.044,2.7093086034415017,2.693554387265384,-1.0289529777,1.2202455388,-2.1892029836,-1.3115100809,-0.13455361658,2.3488447946,82.22416095788276,-5.6356553429,8.1390135169,-40.589313423,-5.9633244005,0.2642310325,41.256230616
13.045,2.709408298733114,2.693685918959637,-1.0289744374,1.22014425,-2.1893727288,-1.3116684967,-0.13442280926,2.3489146628,82.22880910163981,-5.6366843065,8.1402337115,-40.591502711,-5.9646359896,0.26409654441,41.258579496
13.046,2.7095088957428093,2.69381866317865,-1.0289962052,1.2200460425,-2.1895417146,-1.3118297961,-0.1342936103,2.3489842065,82.23345747284176,-5.6377132918,8.1414538064,-40.593692168,-5.9659477385,0.26396218636,41.260928446
13.047,2.7096102330435157,2.6939525666442212,-1.0290182479,1.2199510275,-2.1897096956,-1.3119940362,-0.13416629482,2.3490533169,82.23810606997048,-5.638742299,8.1426738047,-40.595881794,-5.9672596502,0.26382795654,41.263277464
13.048,2.709712374709027,2.6940877883292207,-1.0290408121,1.2198592058,-2.1898766355,-1.3121613386,-0.1340406301,2.3491221216,82.24275489349003,-5.6397713285,8.1438937095,-40.598071587,-5.9685717276,0.26369385322,41.265626552
13.049,2.7098150102123175,2.6942240142964615,-1.029063599,1.2197704433,-2.1900423659,-1.3123311428,-0.13391647636,2.3491905815,82.24740394287737,-5.6408003807,8.1451135241,-40.600261547,-5.9698839737,0.26355987479,41.267975709
13.05,2.7099180332212667,2.6943612040616616,-1.029086708,1.2196846959,-2.1902067338,-1.3125033578,-0.13379424116,2.3492586777,82.25205321458536,-5.6418294559,8.1463332514,-40.602451672,-5.9711963907,0.26342601961,41.270324933
