time,cleaned_SG,IMF_cleaned
3.708,4.285235465333733,4.382583443792558
3.709,4.284602914020213,4.381833761914737
3.71,4.283970362706693,4.381087013420756
3.711,4.2833378113931735,4.3803476587873025
3.712,4.282705260079654,4.379605254368018
3.713,4.282072708766134,4.378857260989036
3.714,4.281440157452614,4.378106118015436
3.715,4.280807606139096,4.377378826934984
3.716,4.280175054825576,4.376652726536667
3.717,4.279542503512056,4.3759222574387895
3.718,4.2789099521985365,4.375182757590121
3.719,4.278277400885017,4.374435394379598
3.72,4.277644849571497,4.373668666478916
3.721,4.2770122982579775,4.372906265429595
3.722,4.276379746944459,4.372162936178558
3.723,4.275747195630939,4.3714235221542515
3.724,4.275114644317419,4.370672436211798
3.725,4.2744820930039,4.369924822829641
3.726,4.27384954169038,4.3691765972987024
3.727,4.27321699037686,4.3684283249068425
3.728,4.2725844390633405,4.367688815830143
3.729,4.271951887749821,4.366939232853792
3.73,4.271319336436302,4.366182968155418
3.731,4.270686785122782,4.365423567113978
3.732,4.270054233809263,4.364670758272446
3.733,4.269421682495743,4.363926167360969
3.734,4.268789131182223,4.3631826846532045
3.735,4.268156579868704,4.362431795250054
3.736,4.267524028555184,4.361666499040684
3.737,4.266891477241664,4.360898590026091
3.738,4.266258925928145,4.3601410070841435
3.739,4.265626374614626,4.35939998302255
3.74,4.264993823301106,4.358655820820708
3.741,4.264361271987586,4.357905716592631
3.742,4.263728720674067,4.35715090182595
3.743,4.263096169360547,4.356387449323832
3.744,4.262463618047027,4.355627348478454
3.745,4.261831066733508,4.354869331195806
3.746,4.261198515419989,4.354103207804155
3.747,4.260565964106469,4.353334505251527
3.748,4.259933412792949,4.3525616760340275
3.749,4.25930086147943,4.351784798918625
3.75,4.25866831016591,4.350995501010212
3.751,4.25803575885239,4.350207726152352
3.752,4.2574032075388715,4.349419517521604
3.753,4.256770656225352,4.348630493788635
3.754,4.256138104911832,4.34784102169151
3.755,4.255505553598312,4.3470634651353945
3.756,4.254873002284793,4.3462918979427805
3.757,4.254240450971273,4.345511574993213
3.758,4.253607899657753,4.344724040321699
3.759,4.2529753483442345,4.34394357970838
3.76,4.252342797030715,4.343166579310244
3.761,4.251710245717195,4.342377992269634
3.762,4.2510776944036754,4.341585696756978
3.763,4.250445143090156,4.34079771025232
3.764,4.249812591776636,4.340013966078753
3.765,4.249180040463116,4.339240651572773
3.766,4.248547489149598,4.3384664255678915
3.767,4.247914937836078,4.337688506333069
3.768,4.247282386522558,4.336908835869847
3.769,4.2466498352090385,4.336124966053329
3.77,4.246017283895519,4.335347668516638
3.771,4.245384732581999,4.334575695968794
3.772,4.244752181268479,4.333801403167148
3.773,4.244119629954961,4.333040804334022
3.774,4.243487078641441,4.332281951350073
3.775,4.242854527327921,4.33150078493272
3.776,4.2422219760144015,4.330711773141685
3.777,4.241589424700882,4.329928415922188
3.778,4.240956873387362,4.329150368962931
3.779,4.2403243220738425,4.328371449762373
3.78,4.239691770760323,4.32758468946736
3.781,4.239059219446804,4.326795728224724
3.782,4.238426668133284,4.326009308812168
3.783,4.237794116819765,4.325222307866944
3.784,4.237161565506245,4.324429915162784
3.785,4.236529014192725,4.32364330397255
3.786,4.2358964628792055,4.3228498121025805
3.787,4.235263911565686,4.322062721816678
3.788,4.234631360252166,4.321288358022002
3.789,4.233998808938647,4.32051050270437
3.79,4.233366257625128,4.319723136805495
3.791,4.232733706311608,4.318935206172437
3.792,4.232101154998088,4.318142548949481
3.793,4.231468603684569,4.317346831082183
3.794,4.230836052371049,4.316562398996883
3.795,4.230203501057529,4.315780164082054
3.796,4.22957094974401,4.314999321544865
3.797,4.228938398430491,4.314211750168273
3.798,4.228305847116971,4.313411294505062
3.799,4.227673295803451,4.312594733489311
3.8,4.227040744489932,4.311760339128362
3.801,4.226408193176412,4.310918163275951
3.802,4.225775641862892,4.31007580646105
3.803,4.225143090549373,4.309233255282798
3.804,4.224510539235854,4.308389818541918
3.805,4.223877987922334,4.307547632609049
3.806,4.223245436608814,4.306706331979523
3.807,4.222612885295295,4.305874440660506
3.808,4.221980333981775,4.30504245701161
3.809,4.221347782668255,4.304206375599517
3.81,4.2207152313547365,4.303379453229629
3.811,4.220082680041217,4.302552617639433
3.812,4.219450128727697,4.301724682940097
3.813,4.218817577414177,4.300908405596972
3.814,4.218185026100658,4.300105679929404
3.815,4.217552474787138,4.299303146431586
3.816,4.216919923473618,4.2985056782519475
3.817,4.2162873721600995,4.297711522797166
3.818,4.21565482084658,4.296922474907084
3.819,4.21502226953306,4.29612907234982
3.82,4.2143897182195404,4.295331098728993
3.821,4.213757166906021,4.294550550422323
3.822,4.213124615592501,4.293765241478998
3.823,4.212492064278981,4.292971760994401
3.824,4.211859512965463,4.292178168132942
3.825,4.211226961651943,4.291388937291165
3.826,4.210594410338423,4.290597609280116
3.827,4.2099618590249035,4.289802709529516
3.828,4.209329307711384,4.288999791618373
3.829,4.208696756397864,4.288191076731675
3.83,4.208064205084344,4.287373310583876
3.831,4.207431653770826,4.286556162673302
3.832,4.206799102457306,4.285750113174055
3.833,4.206166551143786,4.28494454101123
3.834,4.2055339998302665,4.284145021803206
3.835,4.204901448516747,4.283344737191909
3.836,4.204268897203227,4.282541284715233
3.837,4.2036363458897075,4.281733463081472
3.838,4.203003794576188,4.280929827035587
3.839,4.202371243262668,4.2801310578580445
3.84,4.201738691949149,4.279331257143987
3.841,4.20110614063563,4.27852461724235
3.842,4.20047358932211,4.277706768754232
3.843,4.19984103800859,4.276877238091498
3.844,4.1992084866950705,4.2760372070375245
3.845,4.198575935381551,4.275184077362118
3.846,4.197943384068031,4.274325490799864
3.847,4.197310832754512,4.273463102154535
3.848,4.196678281440993,4.272596727037536
3.849,4.196045730127473,4.271743762455737
3.85,4.195413178813953,4.270907124354984
3.851,4.194780627500434,4.270071330449829
3.852,4.194148076186914,4.2692302605902555
3.853,4.193515524873394,4.268375272517592
3.854,4.192882973559875,4.267519856620953
3.855,4.192250422246356,4.266653369590752
3.856,4.191617870932836,4.265777284335915
