t_ps,atom_idx,dE_eV,E0_eV
1.3300000000000001e+00,234,3.1845832582425015e-04,1.2373401643895258e-01
1.3300000000000001e+00,245,1.1122419398997746e-02,1.4317437418385331e-01
1.3300000000000001e+00,260,8.6758828249590414e-04,1.1985123807823375e-01
1.3300000000000001e+00,262,8.0088810419045586e-03,1.3975298944316936e-01
1.3300000000000001e+00,269,9.0636817527955660e-03,1.3580008692039508e-01
1.3300000000000001e+00,290,1.0168164291728371e-02,1.3583977602210387e-01
1.3300000000000001e+00,317,5.8446760062786374e-03,1.1301256192680002e-01
1.3300000000000001e+00,385,1.5199599764495864e-02,1.4445255438037463e-01
1.3300000000000001e+00,508,1.0488439108038594e-02,1.5717998248523429e-01
1.3300000000000001e+00,562,1.0647877663438665e-02,1.4606738968793975e-01
1.3300000000000001e+00,593,1.5759568798921320e-02,1.4270807780627398e-01
1.3300000000000001e+00,601,9.8843141880868707e-03,1.2526209412399036e-01
1.3300000000000001e+00,631,3.6086702776598478e-03,1.6455092219881398e-01
1.3300000000000001e+00,692,1.2126865475651089e-02,1.2293579851984000e-01
1.3300000000000001e+00,699,1.3311895518539618e-03,1.2033434010864648e-01
1.3300000000000001e+00,810,1.7305117729898567e-02,1.6455092219881398e-01
1.3300000000000001e+00,846,7.2399131170531039e-03,1.5783808239305666e-01
1.3300000000000001e+00,873,1.2679975381345299e-03,1.5415019803313249e-01
1.3300000000000001e+00,877,6.2392083623846462e-03,1.3212821062183894e-01
1.3300000000000001e+00,898,5.1137939038040092e-04,1.2603052634718143e-01
1.3300000000000001e+00,946,8.5584499081970133e-03,1.3223888152532681e-01
1.3300000000000001e+00,951,5.3115178161599885e-03,1.3374146154902217e-01
1.3300000000000001e+00,981,8.7040750024896668e-03,1.2387564396247142e-01
1.3300000000000001e+00,984,6.7840116773810744e-03,1.0354823246265824e-01
1.3400000000000001e+00,136,8.2716228997246066e-03,1.2941595862062730e-01
1.3400000000000001e+00,160,1.3271884476506984e-02,1.6455092219881398e-01
1.3400000000000001e+00,304,6.1623007014597747e-03,1.2648144716587900e-01
1.3400000000000001e+00,356,9.9557895023211357e-03,1.1500632370717769e-01
1.3400000000000001e+00,431,7.5392649377392790e-03,1.2495570372605566e-01
1.3400000000000001e+00,500,4.6216024703328307e-03,1.3451137176551897e-01
1.3400000000000001e+00,522,4.3871814062980408e-03,1.3137014158388866e-01
1.3400000000000001e+00,543,3.8399911296858741e-03,1.1611220269396272e-01
1.3400000000000001e+00,585,2.3117297659873692e-03,1.5835159215607492e-01
1.3400000000000001e+00,651,1.8235478062116894e-03,1.2902073794600308e-01
1.3400000000000001e+00,707,3.2068349688028908e-03,1.5359017911582909e-01
1.3400000000000001e+00,848,5.5269333518049441e-03,1.1554976313428762e-01
1.3400000000000001e+00,898,6.0834514147954516e-03,1.2551914695680105e-01
1.3400000000000001e+00,901,9.0057825155204912e-03,1.0654024888232912e-01
1.3400000000000001e+00,909,4.7368344180588606e-03,1.6206040839371563e-01
1.3400000000000001e+00,974,1.5413154135132071e-02,1.4002398058975371e-01
1.3500000000000001e+00,26,1.8127849597694423e-03,1.3501091260952630e-01
1.3500000000000001e+00,29,3.5567738992575704e-04,1.4810442106474994e-01
1.3500000000000001e+00,167,1.5994734577295500e-02,1.4837851949942019e-01
1.3500000000000001e+00,185,4.0592037374765355e-03,1.4110838002821183e-01
1.3500000000000001e+00,227,1.0518550565643908e-02,1.3887916384996957e-01
1.3500000000000001e+00,242,1.6334184533334239e-04,1.2773891434281542e-01
1.3500000000000001e+00,259,1.3139221131898846e-02,1.3084240089012153e-01
1.3500000000000001e+00,282,3.2675682815949542e-03,1.1634280463078961e-01
1.3500000000000001e+00,300,1.2866817230903771e-03,1.3853567782830820e-01
1.3500000000000001e+00,334,5.0994136300452075e-03,1.4787668260439968e-01
1.3500000000000001e+00,372,6.3771971154926721e-03,1.3763093386318467e-01
1.3500000000000001e+00,410,2.2560111608100897e-03,1.6455092219881398e-01
1.3500000000000001e+00,431,5.7758912428790277e-04,1.1741643878831640e-01
1.3500000000000001e+00,578,6.4974176537530015e-04,1.3164798604020866e-01
1.3500000000000001e+00,601,1.1480938235840316e-02,1.1537777993590349e-01
1.3500000000000001e+00,642,1.2485032473200389e-02,1.2611340154662215e-01
1.3500000000000001e+00,660,1.0483727245619578e-02,1.5706268583213370e-01
1.3500000000000001e+00,716,1.5192989164395654e-03,1.4685733039007876e-01
1.3500000000000001e+00,814,1.1535986746289806e-02,1.4275739234968868e-01
1.3500000000000001e+00,923,1.1997203407265358e-02,1.1527835790005023e-01
1.3500000000000001e+00,937,1.6870474160802229e-03,1.2595069308707882e-01
1.3500000000000001e+00,940,1.2549196230306037e-02,1.5908630707934412e-01
1.3500000000000001e+00,950,1.4963331597232107e-02,1.3941778534055949e-01
1.3500000000000001e+00,974,9.8364809739964337e-03,1.2461082645462168e-01
1.3600000000000001e+00,52,2.0595916820022320e-03,1.4858690329626506e-01
1.3600000000000001e+00,81,1.2746629741375401e-02,1.1617847511345133e-01
1.3600000000000001e+00,87,8.6965875136033044e-03,9.2488964723498462e-02
1.3600000000000001e+00,187,9.0983733756259122e-03,1.4072116957462275e-01
1.3600000000000001e+00,201,1.2715169728831854e-02,1.6023128828870944e-01
1.3600000000000001e+00,210,8.7872164384725504e-03,1.5026049716738890e-01
1.3600000000000001e+00,256,1.2850654626296837e-02,1.4754720990335779e-01
1.3600000000000001e+00,323,1.4907137996608963e-02,1.3283755186961144e-01
1.3600000000000001e+00,357,1.2271412147515093e-03,1.3246242910912590e-01
1.3600000000000001e+00,366,1.3647707028705519e-02,1.5696527053877332e-01
1.3600000000000001e+00,377,5.5564532318720383e-03,1.0265154813039248e-01
1.3600000000000001e+00,400,7.4948118405609443e-03,1.4751244555188428e-01
1.3600000000000001e+00,406,1.0152718100273489e-02,1.6222482582256800e-01
1.3600000000000001e+00,430,8.6596582481012208e-03,1.4745467073139626e-01
1.3600000000000001e+00,434,8.3269546007867790e-03,1.6036359430325683e-01
1.3600000000000001e+00,463,1.1318966541500247e-02,1.5691195931459245e-01
1.3600000000000001e+00,465,4.8222803673834691e-03,1.6455092219881398e-01
1.3600000000000001e+00,478,1.0487757532270964e-02,1.5710152832793492e-01
1.3600000000000001e+00,490,4.8277656994270973e-03,1.2349587080331396e-01
1.3600000000000001e+00,653,2.0123369379622807e-03,1.2416617366251040e-01
1.3600000000000001e+00,689,1.1436762824856200e-02,1.2703171865278071e-01
1.3600000000000001e+00,697,1.1023985264093858e-02,1.2911665876475228e-01
1.3600000000000001e+00,699,1.0868776281938691e-02,1.1900315055679257e-01
1.3600000000000001e+00,774,9.8830899790792459e-03,1.3470590111073480e-01
1.3600000000000001e+00,995,1.0252210454694599e-02,1.3714285010423344e-01
1.3700000000000001e+00,82,1.1100823789043202e-02,1.4483702704731477e-01
1.3700000000000001e+00,282,2.6644744362641637e-04,1.1307523634919465e-01
1.3700000000000001e+00,309,3.7184053217739765e-03,1.5100711224838040e-01
1.3700000000000001e+00,323,1.3096200958477716e-03,1.1793041387300245e-01
1.3700000000000001e+00,416,3.5884187866765394e-03,1.3665219529118747e-01
1.3700000000000001e+00,422,4.3131390145788595e-03,1.3137823432993936e-01
1.3700000000000001e+00,427,6.5353537239943027e-03,1.2894923629269797e-01
1.3700000000000001e+00,441,9.6371933974173651e-05,1.2442093825889909e-01
1.3700000000000001e+00,448,1.7234940703911489e-02,1.5470465511661333e-01
1.3700000000000001e+00,521,1.0320542425261217e-02,1.1813627214974842e-01
1.3700000000000001e+00,579,3.1764241818810490e-03,1.4114378479198192e-01
1.3700000000000001e+00,673,3.5626077378018428e-03,1.4803103824880573e-01
1.3700000000000001e+00,698,1.2824363703611202e-02,1.3871924091073667e-01
1.3700000000000001e+00,859,1.0829568301714304e-02,1.3873966141571673e-01
1.3700000000000001e+00,907,3.7487580000971632e-03,1.0576118784460539e-01
1.3700000000000001e+00,940,3.9354804391748544e-03,1.4653711084903806e-01
1.3700000000000001e+00,946,1.0776443448323431e-02,1.2368043161712974e-01
1.3700000000000001e+00,949,4.2733095457588022e-03,1.4559380338591060e-01
1.3800000000000001e+00,4,1.0843766382415632e-02,1.1215902947814148e-01
1.3800000000000001e+00,48,1.2939176397616908e-02,1.4142828161193485e-01
1.3800000000000001e+00,115,3.9156899089589636e-03,1.1720768513944975e-01
1.3800000000000001e+00,213,1.2352424457808181e-02,1.6455092219881398e-01
1.3800000000000001e+00,215,4.9624321980119290e-03,1.3489121250002775e-01
1.3800000000000001e+00,262,7.4806466975421426e-03,1.3174410840126480e-01
1.3800000000000001e+00,279,1.4268646366173698e-03,1.2364140091000123e-01
1.3800000000000001e+00,309,4.3616160115166613e-03,1.4728870692660648e-01
1.3800000000000001e+00,384,1.4647559437250712e-02,1.3183608436594277e-01
1.3800000000000001e+00,489,4.6836082255063971e-03,1.4121224590556039e-01
1.3800000000000001e+00,627,9.8798291439475272e-03,1.4255278727368234e-01
1.3800000000000001e+00,858,1.4922225090117841e-02,1.2781000279749355e-01
1.3800000000000001e+00,894,7.3212564955531106e-03,1.1663988601573237e-01
1.3800000000000001e+00,906,1.1612837069938681e-02,1.2492579481208127e-01
1.3800000000000001e+00,971,1.2827813307862382e-02,1.3380351895752657e-01
1.3900000000000001e+00,35,1.5629358442680902e-02,1.4830832723031259e-01
1.3900000000000001e+00,100,4.0267005085629914e-03,1.2854486531399451e-01
1.3900000000000001e+00,149,2.2250952064937490e-03,1.6059410773581251e-01
1.3900000000000001e+00,216,4.8822231500873503e-03,1.2251329048190465e-01
1.3900000000000001e+00,245,4.1492221848684618e-03,1.3205195478485557e-01
1.3900000000000001e+00,347,5.4431050706989226e-03,1.1748859656012205e-01
1.3900000000000001e+00,364,7.4980503744848104e-04,1.2913832396899941e-01
1.3900000000000001e+00,403,1.3838527961646058e-02,1.4335445719305331e-01
1.3900000000000001e+00,438,8.1916953370767681e-03,9.6673609175866426e-02
1.3900000000000001e+00,467,3.8837849651245093e-03,1.4902224971314859e-01
1.3900000000000001e+00,478,4.1005239584877839e-03,1.4661377079566396e-01
1.3900000000000001e+00,484,4.8618203693102102e-03,1.4459459033974925e-01
1.3900000000000001e+00,485,1.4023061120249092e-03,1.5382982093181971e-01
1.3900000000000001e+00,488,3.6800395236645939e-03,1.1342678094440509e-01
1.3900000000000001e+00,520,8.4734945647867571e-03,1.2081891606855441e-01
1.3900000000000001e+00,538,1.6503105600377793e-02,1.4796798265568187e-01
1.3900000000000001e+00,614,1.3255680950266080e-02,1.3757093995471348e-01
1.3900000000000001e+00,648,4.7053666764841351e-03,1.5764400930850131e-01
1.3900000000000001e+00,650,3.3495078858447047e-03,1.5384344819961898e-01
