arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate,twin_tail_ge10,twin_tail_ge13
lin,32.5,,eb154,0.154,1,4.0,0,0.5,20000,0.9806,315.2,0.753,0,0.0194,0.4045,3.226,0.2182,1.593,0.6483,1.2746,1.2242,7,1.5808,8,0.5516,0.5039,0.0,1,0,0,0.19061,0.09437
lin,32.5,,eb154,0.154,1,4.0,0,0.51,20000,0.9806,315.2,0.753,0,0.0194,0.4305,3.074,0.2227,1.666,0.6329,1.2396,1.1908,7,1.5226,8,0.5375,0.4908,0.0,1,0,0,0.18988,0.09382
lin,32.5,,eb154,0.154,1,4.0,0,0.52,20000,0.9806,315.2,0.753,0,0.0194,0.4567,2.934,0.2222,1.679,0.6352,1.2072,1.16,7,1.4708,8,0.5239,0.4786,0.0,1,0,0,0.19061,0.09399
lin,32.5,,eb154,0.154,1,4.4,0,0.17,20000,0.9806,315.2,0.753,0,0.0194,0.0,13.48,0.0,nan,8.5931,nan,nan,0,7.0124,8,nan,nan,nan,0,0,0,0.99521,0.61865
lin,32.5,,eb154,0.154,1,4.4,0,0.18,20000,0.9806,315.2,0.753,0,0.0194,0.0,13.046,0.0,nan,8.1618,6.137,6.137,1,6.4623,8,nan,nan,nan,0,0,0,0.97438,0.53439
lin,32.5,,eb154,0.154,1,4.4,0,0.19,20000,0.9806,315.2,0.753,0,0.0194,0.0,12.614,0.0,nan,7.7306,5.4887,5.4812,2,5.9736,8,nan,nan,nan,0,0,0,0.92431,0.46229
lin,32.5,,eb154,0.154,1,4.4,0,0.2,20000,0.9806,315.2,0.753,0,0.0194,0.0,12.175,0.0,nan,7.2933,5.1493,5.1415,2,5.5239,8,nan,nan,nan,0,0,0,0.85348,0.40236
lin,32.5,,eb154,0.154,1,4.4,0,0.21,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.741,0.0,nan,6.8606,4.6316,4.6151,3,5.1268,8,nan,nan,nan,0,0,0,0.77478,0.35384
lin,32.5,,eb154,0.154,1,4.4,0,0.22,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.307,0.0,nan,6.428,4.152,4.1227,4,4.7788,8,nan,nan,nan,0,0,0,0.69809,0.31024
lin,32.5,,eb154,0.154,1,4.4,0,0.23,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.871,0.0,nan,5.9955,3.9256,3.8984,4,4.4541,8,nan,nan,nan,0,0,0,0.62446,0.27389
lin,32.5,,eb154,0.154,1,4.4,0,0.24,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.439,0.0,nan,5.567,3.512,3.4659,5,4.1678,8,nan,nan,nan,0,0,0,0.56078,0.24358
lin,32.5,,eb154,0.154,1,4.4,0,0.25,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.002,0.0,0.0,5.1311,3.1258,3.0529,6,3.9011,8,nan,nan,nan,0,0,0,0.50446,0.21834
lin,32.5,,eb154,0.154,1,4.4,0,0.26,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.57,0.0,0.0,4.7011,2.9694,2.9013,6,3.6614,8,nan,nan,nan,0,0,0,0.45327,0.19524
lin,32.5,,eb154,0.154,1,4.4,0,0.27,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.136,0.0001,0.079,4.2724,2.6243,2.5132,7,3.4459,8,nan,1.0094,nan,0,0,0,0.40965,0.17721
lin,32.5,,eb154,0.154,1,4.4,0,0.28,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.706,0.0002,0.034,3.8472,2.4991,2.3949,7,3.244,8,nan,0.9648,nan,0,0,0,0.37118,0.16051
lin,32.5,,eb154,0.154,1,4.4,0,0.29,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.278,0.0008,0.054,3.4236,2.3825,2.2858,7,3.058,8,0.994,0.9295,0.0,0,0,0,0.33882,0.14654
lin,32.5,,eb154,0.154,1,4.4,0,0.3,20000,0.9806,315.2,0.753,0,0.0194,0.0001,7.86,0.0036,0.111,3.0138,2.2738,2.1833,7,2.89,8,0.9478,0.8925,0.0,0,0,0,0.30726,0.13442
lin,32.5,,eb154,0.154,1,4.4,0,0.31,20000,0.9806,315.2,0.753,0,0.0194,0.0002,7.448,0.0115,0.203,2.6122,2.1721,2.0868,7,2.7278,8,0.9145,0.8567,0.0,0,0,0,0.27996,0.12308
lin,32.5,,eb154,0.154,1,4.4,0,0.32,20000,0.9806,315.2,0.753,0,0.0194,0.0007,7.046,0.0259,0.319,2.2294,2.0768,1.9967,7,2.5789,8,0.884,0.8245,0.0,0,1,0,0.25624,0.11289
lin,32.5,,eb154,0.154,1,4.4,0,0.33,20000,0.9806,315.2,0.753,0,0.0194,0.0029,6.656,0.0492,0.481,1.874,1.9872,1.9115,7,2.4429,8,0.8532,0.792,0.0,0,1,0,0.23651,0.10442
lin,32.5,,eb154,0.154,1,4.4,0,0.34,20000,0.9806,315.2,0.753,0,0.0194,0.0084,6.285,0.0784,0.674,1.5626,1.9051,1.8331,7,2.3229,8,0.824,0.7612,0.0,0,1,0,0.21958,0.09863
lin,32.5,,eb154,0.154,1,4.4,0,0.35,20000,0.9806,315.2,0.753,0,0.0194,0.0189,5.916,0.1085,0.854,1.2851,1.8254,1.7571,7,2.2011,8,0.7968,0.7323,0.0,0,1,0,0.20457,0.09218
lin,32.5,,eb154,0.154,1,4.4,0,0.36,20000,0.9806,315.2,0.753,0,0.0194,0.0375,5.571,0.1368,1.039,1.075,1.7533,1.6882,7,2.0899,8,0.7697,0.7047,0.0,0,1,0,0.19348,0.08746
lin,32.5,,eb154,0.154,1,4.4,0,0.37,20000,0.9806,315.2,0.753,0,0.0194,0.0641,5.24,0.1601,1.184,0.9153,1.6848,1.6226,7,1.9898,8,0.7429,0.6784,0.0,0,1,0,0.18516,0.08393
lin,32.5,,eb154,0.154,1,4.4,0,0.38,20000,0.9806,315.2,0.753,0,0.0194,0.0959,4.921,0.1793,1.285,0.7887,1.6185,1.5594,7,1.8952,8,0.7178,0.6532,0.0,0,1,0,0.17841,0.08124
lin,32.5,,eb154,0.154,1,4.4,0,0.39,20000,0.9806,315.2,0.753,0,0.0194,0.1328,4.623,0.1933,1.359,0.703,1.5581,1.5016,7,1.803,8,0.6934,0.6303,0.0,1,1,1,0.17398,0.07917
lin,32.5,,eb154,0.154,1,4.4,0,0.4,20000,0.9806,315.2,0.753,0,0.0194,0.172,4.341,0.2045,1.422,0.6434,1.501,1.4467,7,1.7126,8,0.6701,0.6084,0.0,1,0,0,0.17012,0.07725
lin,32.5,,eb154,0.154,1,4.4,0,0.41,20000,0.9806,315.2,0.753,0,0.0194,0.2121,4.078,0.2156,1.525,0.5939,1.4458,1.3942,7,1.6333,8,0.6473,0.5872,0.0,1,0,0,0.16797,0.07607
lin,32.5,,eb154,0.154,1,4.4,0,0.42,20000,0.9806,315.2,0.753,0,0.0194,0.2521,3.832,0.223,1.559,0.5536,1.3938,1.3444,7,1.5589,8,0.6261,0.5667,0.0,1,0,0,0.16597,0.07598
lin,32.5,,eb154,0.154,1,4.4,0,0.43,20000,0.9806,315.2,0.753,0,0.0194,0.2909,3.604,0.2288,1.595,0.5252,1.3454,1.2978,7,1.4872,8,0.606,0.5478,0.0,1,0,0,0.16413,0.07525
lin,32.5,,eb154,0.154,1,4.4,0,0.44,20000,0.9806,315.2,0.753,0,0.0194,0.3284,3.394,0.2331,1.62,0.5068,1.3002,1.2544,7,1.4174,8,0.5869,0.5301,0.0,1,0,0,0.16236,0.07494
lin,32.5,,eb154,0.154,1,4.4,0,0.45,20000,0.9806,315.2,0.753,0,0.0194,0.3655,3.195,0.2358,1.632,0.491,1.255,1.2114,7,1.3542,8,0.5682,0.513,0.0,1,0,0,0.16278,0.07526
lin,32.5,,eb154,0.154,1,4.4,0,0.46,20000,0.9806,315.2,0.753,0,0.0194,0.3996,3.015,0.2387,1.664,0.4783,1.2144,1.1722,7,1.297,8,0.5505,0.497,0.0,1,0,0,0.16417,0.07508
lin,32.5,,eb154,0.154,1,4.4,0,0.47,20000,0.9806,315.2,0.753,0,0.0194,0.4314,2.848,0.2411,1.708,0.4688,1.1745,1.1342,7,1.2433,8,0.5339,0.4818,0.0,1,0,0,0.16389,0.07488
lin,32.5,,eb154,0.154,1,4.4,0,0.48,20000,0.9806,315.2,0.753,0,0.0194,0.4621,2.69,0.2424,1.727,0.4651,1.1364,1.0978,7,1.1858,8,0.5177,0.467,0.0,1,0,0,0.16479,0.07474
lin,32.5,,eb154,0.154,1,4.4,0,0.49,20000,0.9806,315.2,0.753,0,0.0194,0.4901,2.544,0.2457,1.726,0.4527,1.1009,1.0633,7,1.1363,8,0.5025,0.4517,0.0,1,0,0,0.16441,0.0753
lin,32.5,,eb154,0.154,1,4.4,0,0.5,20000,0.9806,315.2,0.753,0,0.0194,0.5177,2.408,0.2429,1.66,0.4579,1.0666,1.0305,7,1.0814,8,0.4881,0.4386,0.0,1,0,0,0.16555,0.07421
lin,32.5,,eb154,0.154,1,4.4,0,0.51,20000,0.9806,315.2,0.753,0,0.0194,0.5425,2.283,0.2416,1.612,0.4575,1.0333,0.9987,7,1.034,8,0.4744,0.4265,0.0,1,0,0,0.16645,0.07434
lin,32.5,,eb154,0.154,1,4.4,0,0.52,20000,0.9806,315.2,0.753,0,0.0194,0.5657,2.169,0.2414,1.619,0.4604,1.0024,0.9693,7,0.9938,8,0.461,0.4152,0.0,1,0,0,0.16612,0.07478
lin,32.5,,eb154,0.154,1,4.8,0,0.17,20000,0.9806,315.2,0.753,0,0.0194,0.0,12.928,0.0,nan,8.0481,6.3377,6.3377,1,6.2156,8,nan,nan,nan,0,0,0,0.98149,0.51384
lin,32.5,,eb154,0.154,1,4.8,0,0.18,20000,0.9806,315.2,0.753,0,0.0194,0.0,12.456,0.0,nan,7.577,5.8627,5.8627,1,5.6643,8,nan,nan,nan,0,0,0,0.92974,0.43466
lin,32.5,,eb154,0.154,1,4.8,0,0.19,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.991,0.0,nan,7.1162,5.2041,5.1969,2,5.1826,8,nan,nan,nan,0,0,0,0.84889,0.37077
lin,32.5,,eb154,0.154,1,4.8,0,0.2,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.523,0.0,nan,6.6512,4.6667,4.6526,3,4.758,8,nan,nan,nan,0,0,0,0.75734,0.31843
lin,32.5,,eb154,0.154,1,4.8,0,0.21,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.055,0.0,nan,6.1854,4.3669,4.3542,3,4.3761,8,nan,nan,nan,0,0,0,0.67066,0.27389
lin,32.5,,eb154,0.154,1,4.8,0,0.22,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.589,0.0,nan,5.7232,3.9076,3.8843,4,4.0402,8,nan,nan,nan,0,0,0,0.58944,0.23827
lin,32.5,,eb154,0.154,1,4.8,0,0.23,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.122,0.0,nan,5.2631,3.4788,3.439,5,3.7348,8,nan,nan,nan,0,0,0,0.52068,0.20875
lin,32.5,,eb154,0.154,1,4.8,0,0.24,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.655,0.0,0.0,4.8012,3.0833,3.0196,6,3.4659,8,nan,nan,nan,0,0,0,0.45931,0.18417
lin,32.5,,eb154,0.154,1,4.8,0,0.25,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.189,0.0,0.0,4.3415,2.9067,2.8475,6,3.2194,8,nan,nan,nan,0,0,0,0.40738,0.16375
lin,32.5,,eb154,0.154,1,4.8,0,0.26,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.721,0.0001,0.053,3.884,2.5582,2.4608,7,2.9925,8,nan,1.0122,nan,0,0,0,0.3633,0.14585
lin,32.5,,eb154,0.154,1,4.8,0,0.27,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.259,0.0002,0.029,3.4372,2.4191,2.3286,7,2.7906,8,nan,0.9603,nan,0,0,0,0.32511,0.13148
lin,32.5,,eb154,0.154,1,4.8,0,0.28,20000,0.9806,315.2,0.753,0,0.0194,0.0,7.803,0.0009,0.045,2.9992,2.2923,2.2094,7,2.6064,8,0.9919,0.9215,0.0,0,0,0,0.29026,0.11817
lin,32.5,,eb154,0.154,1,4.8,0,0.29,20000,0.9806,315.2,0.753,0,0.0194,0.0001,7.355,0.0049,0.116,2.5745,2.1738,2.0969,7,2.4388,8,0.9397,0.8798,0.0,0,0,0,0.2607,0.10622
lin,32.5,,eb154,0.154,1,4.8,0,0.3,20000,0.9806,315.2,0.753,0,0.0194,0.0002,6.918,0.0157,0.213,2.1723,2.0625,1.9913,7,2.2864,8,0.9051,0.841,0.0,0,1,0,0.23566,0.09812
lin,32.5,,eb154,0.154,1,4.8,0,0.31,20000,0.9806,315.2,0.753,0,0.0194,0.0008,6.495,0.0372,0.362,1.7965,1.9615,1.8947,7,2.1413,8,0.8698,0.804,0.0,0,1,0,0.21431,0.08971
lin,32.5,,eb154,0.154,1,4.8,0,0.32,20000,0.9806,315.2,0.753,0,0.0194,0.0038,6.085,0.0691,0.565,1.4561,1.8661,1.8036,7,2.0092,8,0.837,0.7689,0.0,0,1,0,0.19473,0.08207
lin,32.5,,eb154,0.154,1,4.8,0,0.33,20000,0.9806,315.2,0.753,0,0.0194,0.0125,5.693,0.1048,0.769,1.1745,1.7775,1.7187,7,1.8852,8,0.8054,0.7353,0.0,0,1,0,0.18036,0.0766
lin,32.5,,eb154,0.154,1,4.8,0,0.34,20000,0.9806,315.2,0.753,0,0.0194,0.0284,5.32,0.1413,0.994,0.9528,1.6954,1.6399,7,1.7742,8,0.7753,0.7034,0.0,0,1,0,0.16827,0.07137
lin,32.5,,eb154,0.154,1,4.8,0,0.35,20000,0.9806,315.2,0.753,0,0.0194,0.0559,4.957,0.1702,1.156,0.7944,1.6175,1.5653,7,1.668,8,0.7453,0.6733,0.0,0,1,0,0.15921,0.067
lin,32.5,,eb154,0.154,1,4.8,0,0.36,20000,0.9806,315.2,0.753,0,0.0194,0.0913,4.619,0.1938,1.286,0.6902,1.5469,1.4972,7,1.5691,8,0.7165,0.6449,0.0,1,1,1,0.15234,0.06436
lin,32.5,,eb154,0.154,1,4.8,0,0.37,20000,0.9806,315.2,0.753,0,0.0194,0.1337,4.298,0.211,1.39,0.6144,1.4784,1.4315,7,1.483,8,0.6885,0.6188,0.0,1,0,0,0.14791,0.06274
lin,32.5,,eb154,0.154,1,4.8,0,0.38,20000,0.9806,315.2,0.753,0,0.0194,0.1784,3.999,0.2268,1.508,0.5695,1.4154,1.3711,7,1.3991,8,0.6616,0.5937,0.0,1,0,0,0.14397,0.06165
lin,32.5,,eb154,0.154,1,4.8,0,0.39,20000,0.9806,315.2,0.753,0,0.0194,0.2251,3.719,0.2376,1.574,0.5334,1.3563,1.314,7,1.3205,8,0.6363,0.5695,0.0,1,0,0,0.14133,0.06106
lin,32.5,,eb154,0.154,1,4.8,0,0.4,20000,0.9806,315.2,0.753,0,0.0194,0.2707,3.464,0.2449,1.609,0.5103,1.3006,1.2605,7,1.2458,8,0.6126,0.5474,0.0,1,0,0,0.14026,0.06016
lin,32.5,,eb154,0.154,1,4.8,0,0.41,20000,0.9806,315.2,0.753,0,0.0194,0.3147,3.231,0.2509,1.654,0.4948,1.248,1.2101,7,1.1765,8,0.5902,0.5267,0.0,1,0,0,0.14089,0.05949
lin,32.5,,eb154,0.154,1,4.8,0,0.42,20000,0.9806,315.2,0.753,0,0.0194,0.358,3.01,0.2548,1.664,0.4791,1.198,1.1618,7,1.1135,8,0.5683,0.5067,0.0,1,0,0,0.14042,0.05981
lin,32.5,,eb154,0.154,1,4.8,0,0.43,20000,0.9806,315.2,0.753,0,0.0194,0.3985,2.811,0.2581,1.731,0.4746,1.1523,1.1178,7,1.0503,8,0.5477,0.4885,0.0,1,0,0,0.14001,0.05841
lin,32.5,,eb154,0.154,1,4.8,0,0.44,20000,0.9806,315.2,0.753,0,0.0194,0.4364,2.631,0.2597,1.746,0.4687,1.1088,1.0759,7,0.9976,8,0.5282,0.4708,0.0,1,0,0,0.14076,0.05898
lin,32.5,,eb154,0.154,1,4.8,0,0.45,20000,0.9806,315.2,0.753,0,0.0194,0.4705,2.463,0.2634,1.743,0.4549,1.0662,1.0348,7,0.9453,8,0.51,0.4529,0.0,1,0,0,0.14141,0.05888
lin,32.5,,eb154,0.154,1,4.8,0,0.46,20000,0.9806,315.2,0.753,0,0.0194,0.5024,2.309,0.2641,1.725,0.4503,1.0261,0.9963,7,0.8965,8,0.493,0.4373,0.0,1,0,0,0.1404,0.05893
lin,32.5,,eb154,0.154,1,4.8,0,0.47,20000,0.9806,315.2,0.753,0,0.0194,0.5336,2.17,0.2611,1.665,0.4529,0.9887,0.9605,7,0.8534,8,0.4764,0.4232,0.0,1,0,0,0.14119,0.0587
lin,32.5,,eb154,0.154,1,4.8,0,0.48,20000,0.9806,315.2,0.753,0,0.0194,0.5623,2.036,0.2611,1.649,0.4514,0.9538,0.9267,7,0.8039,8,0.46,0.409,0.0,1,0,0,0.14065,0.05818
lin,32.5,,eb154,0.154,1,4.8,0,0.49,20000,0.9806,315.2,0.753,0,0.0194,0.5879,1.916,0.2646,1.711,0.448,0.9196,0.8938,7,0.7634,8,0.4446,0.3955,0.0,1,0,0,0.14129,0.05772
lin,32.5,,eb154,0.154,1,4.8,0,0.5,20000,0.9806,315.2,0.753,0,0.0194,0.6122,1.805,0.2666,1.763,0.4484,0.8874,0.8628,7,0.8114,7,0.43,0.3824,0.0,1,0,0,0.14273,0.05838
lin,32.5,,eb154,0.154,1,4.8,0,0.51,20000,0.9806,315.2,0.753,0,0.0194,0.6335,1.705,0.2681,1.78,0.4433,0.8567,0.8332,7,0.772,7,0.4169,0.3701,0.0,1,0,0,0.14281,0.05774
lin,32.5,,eb154,0.154,1,4.8,0,0.52,20000,0.9806,315.2,0.753,0,0.0194,0.6529,1.61,0.2728,1.827,0.4388,0.8278,0.8053,7,0.7303,7,0.4044,0.3579,0.0,1,0,0,0.14303,0.05722
lin,32.5,,eb154,0.154,1,5.2,0,0.17,20000,0.9806,315.2,0.753,0,0.0194,0.0,12.417,0.0,nan,7.5458,6.0228,6.0228,1,5.4906,8,nan,nan,nan,0,0,0,0.94983,0.42344
lin,32.5,,eb154,0.154,1,5.2,0,0.18,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.925,0.0,nan,7.0568,5.3667,5.3614,2,4.9668,8,nan,nan,nan,0,0,0,0.86353,0.35386
lin,32.5,,eb154,0.154,1,5.2,0,0.19,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.423,0.0,nan,6.559,4.9621,4.9567,2,4.4958,8,nan,nan,nan,0,0,0,0.76099,0.29528
lin,32.5,,eb154,0.154,1,5.2,0,0.2,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.929,0.0,nan,6.0727,4.4236,4.4122,3,4.0836,8,nan,nan,nan,0,0,0,0.66222,0.24944
lin,32.5,,eb154,0.154,1,5.2,0,0.21,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.432,0.0,nan,5.582,3.9379,3.9173,4,3.7271,8,nan,nan,nan,0,0,0,0.57149,0.21377
lin,32.5,,eb154,0.154,1,5.2,0,0.22,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.935,0.0,nan,5.0951,3.4903,3.4555,5,3.4066,8,nan,nan,nan,0,0,0,0.49574,0.18412
lin,32.5,,eb154,0.154,1,5.2,0,0.23,20000,0.9806,315.2,0.753,0,0.0194,0.0,9.436,0.0,nan,4.6077,3.2609,3.23,5,3.1173,8,nan,nan,nan,0,0,0,0.42946,0.15983
lin,32.5,,eb154,0.154,1,5.2,0,0.24,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.938,0.0,0.0,4.1269,2.8796,2.8281,6,2.8628,8,nan,nan,nan,0,0,0,0.37482,0.14004
lin,32.5,,eb154,0.154,1,5.2,0,0.25,20000,0.9806,315.2,0.753,0,0.0194,0.0,8.447,0.0,0.0,3.6567,2.5235,2.4373,7,2.6412,8,nan,1.0291,nan,0,0,0,0.33041,0.12344
lin,32.5,,eb154,0.154,1,5.2,0,0.26,20000,0.9806,315.2,0.753,0,0.0194,0.0,7.95,0.0001,0.019,3.1866,2.3683,2.2888,7,2.4367,8,nan,0.965,nan,0,0,0,0.28847,0.10853
lin,32.5,,eb154,0.154,1,5.2,0,0.27,20000,0.9806,315.2,0.753,0,0.0194,0.0,7.468,0.0007,0.036,2.7451,2.2296,2.1578,7,2.2498,8,0.9986,0.9209,0.0,0,0,0,0.25428,0.09828
lin,32.5,,eb154,0.154,1,5.2,0,0.28,20000,0.9806,315.2,0.753,0,0.0194,0.0,6.991,0.0047,0.096,2.3175,2.0986,2.0332,7,2.08,8,0.9425,0.875,0.0,0,1,0,0.22688,0.08804
lin,32.5,,eb154,0.154,1,5.2,0,0.29,20000,0.9806,315.2,0.753,0,0.0194,0.0002,6.532,0.0171,0.2,1.9211,1.9814,1.9211,7,1.9219,8,0.9024,0.8331,0.0,0,1,0,0.20205,0.07935
lin,32.5,,eb154,0.154,1,5.2,0,0.3,20000,0.9806,315.2,0.753,0,0.0194,0.0008,6.084,0.0439,0.369,1.5514,1.87,1.8145,7,1.7872,8,0.8635,0.7919,0.0,0,1,0,0.18222,0.07141
lin,32.5,,eb154,0.154,1,5.2,0,0.31,20000,0.9806,315.2,0.753,0,0.0194,0.0042,5.659,0.0828,0.594,1.2415,1.7693,1.7177,7,1.658,8,0.828,0.7532,0.0,0,1,0,0.16491,0.06455
lin,32.5,,eb154,0.154,1,5.2,0,0.32,20000,0.9806,315.2,0.753,0,0.0194,0.0149,5.247,0.1272,0.85,0.9908,1.674,1.6261,7,1.5419,8,0.793,0.7161,0.0,0,1,0,0.15108,0.05919
lin,32.5,,eb154,0.154,1,5.2,0,0.33,20000,0.9806,315.2,0.753,0,0.0194,0.0362,4.864,0.1663,1.065,0.818,1.588,1.5432,7,1.4385,8,0.7604,0.6817,0.0,0,1,0,0.14033,0.05536
lin,32.5,,eb154,0.154,1,5.2,0,0.34,20000,0.9806,315.2,0.753,0,0.0194,0.071,4.491,0.1979,1.237,0.7053,1.5063,1.4643,7,1.3379,8,0.7275,0.6487,0.0,1,1,1,0.13257,0.05272
lin,32.5,,eb154,0.154,1,5.2,0,0.35,20000,0.9806,315.2,0.753,0,0.0194,0.1151,4.141,0.2218,1.376,0.6481,1.4305,1.3913,7,1.246,8,0.6958,0.6186,0.0,1,0,0,0.12669,0.05071
lin,32.5,,eb154,0.154,1,5.2,0,0.36,20000,0.9806,315.2,0.753,0,0.0194,0.1657,3.82,0.2406,1.52,0.6197,1.3622,1.3252,7,1.1616,8,0.6649,0.5902,0.0,1,0,0,0.12336,0.04911
lin,32.5,,eb154,0.154,1,5.2,0,0.37,20000,0.9806,315.2,0.753,0,0.0194,0.2177,3.518,0.254,1.587,0.6024,1.295,1.2603,7,1.0872,8,0.6364,0.5628,0.0,1,0,0,0.12276,0.0483
lin,32.5,,eb154,0.154,1,5.2,0,0.38,20000,0.9806,315.2,0.753,0,0.0194,0.27,3.245,0.263,1.642,0.6047,1.2347,1.2021,7,1.016,8,0.6093,0.5378,0.0,1,0,0,0.12101,0.04711
lin,32.5,,eb154,0.154,1,5.2,0,0.39,20000,0.9806,315.2,0.753,0,0.0194,0.3206,2.994,0.2679,1.653,0.6115,1.1781,1.1472,7,0.9512,8,0.584,0.5149,0.0,1,0,0,0.12016,0.0468
lin,32.5,,eb154,0.154,1,5.2,0,0.4,20000,0.9806,315.2,0.753,0,0.0194,0.3697,2.767,0.2739,1.745,0.6144,1.125,1.0959,7,0.8946,8,0.5591,0.493,0.0,1,0,0,0.12069,0.0468
lin,32.5,,eb154,0.154,1,5.2,0,0.41,20000,0.9806,315.2,0.753,0,0.0194,0.4145,2.56,0.2775,1.783,0.62,1.0744,1.0472,7,0.9404,7,0.5363,0.4721,0.0,1,0,0,0.11996,0.04646
lin,32.5,,eb154,0.154,1,5.2,0,0.42,20000,0.9806,315.2,0.753,0,0.0194,0.4564,2.369,0.28,1.77,0.6201,1.0264,1.0007,7,0.877,7,0.5145,0.4517,0.0,1,0,0,0.11955,0.04587
lin,32.5,,eb154,0.154,1,5.2,0,0.43,20000,0.9806,315.2,0.753,0,0.0194,0.4937,2.201,0.2813,1.742,0.619,0.983,0.9587,7,0.8198,7,0.4949,0.4338,0.0,1,0,0,0.11894,0.04557
lin,32.5,,eb154,0.154,1,5.2,0,0.44,20000,0.9806,315.2,0.753,0,0.0194,0.5297,2.046,0.2795,1.699,0.6173,0.9408,0.918,7,0.7712,7,0.4757,0.4173,0.0,1,0,0,0.12049,0.04542
lin,32.5,,eb154,0.154,1,5.2,0,0.45,20000,0.9806,315.2,0.753,0,0.0194,0.5627,1.902,0.2826,1.751,0.6116,0.9009,0.8794,7,0.726,7,0.4565,0.4011,0.0,1,0,0,0.12103,0.04524
lin,32.5,,eb154,0.154,1,5.2,0,0.46,20000,0.9806,315.2,0.753,0,0.0194,0.5923,1.775,0.2851,1.795,0.6032,0.8643,0.844,7,0.684,7,0.4393,0.3857,0.0,1,0,0,0.12168,0.04502
lin,32.5,,eb154,0.154,1,5.2,0,0.47,20000,0.9806,315.2,0.753,0,0.0194,0.6201,1.656,0.2852,1.806,0.5977,0.8297,0.8105,7,0.641,7,0.4228,0.3708,0.0,1,0,0,0.12187,0.04496
lin,32.5,,eb154,0.154,1,5.2,0,0.48,20000,0.9806,315.2,0.753,0,0.0194,0.6427,1.55,0.2921,1.863,0.5953,0.7958,0.7775,7,0.6035,7,0.4082,0.3565,0.0,1,0,0,0.12172,0.04481
lin,32.5,,eb154,0.154,1,5.2,0,0.49,20000,0.9806,315.2,0.753,0,0.0194,0.6655,1.453,0.2909,1.864,0.5947,0.7644,0.7472,7,0.5661,7,0.3942,0.344,0.0,1,0,0,0.12187,0.04451
lin,32.5,,eb154,0.154,1,5.2,0,0.5,20000,0.9806,315.2,0.753,0,0.0194,0.6883,1.361,0.2851,1.814,0.5929,0.7339,0.7178,7,0.5996,6,0.3804,0.3319,0.0,1,0,0,0.12375,0.04417
lin,32.5,,eb154,0.154,1,5.2,0,0.51,20000,0.9806,315.2,0.753,0,0.0194,0.7081,1.277,0.2856,1.855,0.5891,0.7053,0.6901,7,0.5632,6,0.3667,0.3198,0.0,1,0,0,0.12212,0.04411
lin,32.5,,eb154,0.154,1,5.2,0,0.52,20000,0.9806,315.2,0.753,0,0.0194,0.7263,1.2,0.2868,1.887,0.5804,0.6784,0.6639,7,0.531,6,0.3538,0.3078,0.0,1,0,0,0.12322,0.04396
lin,32.5,,eb154,0.154,1,5.6,0,0.17,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.959,0.0,nan,7.0996,5.8081,5.8081,1,4.8624,8,nan,nan,nan,0,0,0,0.89825,0.35012
lin,32.5,,eb154,0.154,1,5.6,0,0.18,20000,0.9806,315.2,0.753,0,0.0194,0.0,11.428,0.0,nan,6.5766,5.1127,5.1076,2,4.3357,8,nan,nan,nan,0,0,0,0.78551,0.28483
lin,32.5,,eb154,0.154,1,5.6,0,0.19,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.911,0.0,nan,6.0672,4.5466,4.5365,3,3.8947,8,nan,nan,nan,0,0,0,0.67247,0.23562
lin,32.5,,eb154,0.154,1,5.6,0,0.2,20000,0.9806,315.2,0.753,0,0.0194,0.0,10.383,0.0,nan,5.5522,4.0323,4.0151,4,3.5011,8,nan,nan,nan,0,0,0,0.57029,0.19651
